locatie,month,hours_count,monthly_total_m3,monthly_mean_m3_per_h,monthly_median_m3_per_h,monthly_std_m3_per_h,expected_hours,percent_coverage,year
KGM00110_COMBINED,2005-05-31,31,9000.0,290.3225806451613,0.0,1616.4477182409744,744,4.166666666666666,2005
KGM00110_COMBINED,2005-06-30,30,18000.0,600.0,0.0,3286.335345030997,720,4.166666666666666,2005
KGM00110_COMBINED,2005-07-31,31,52165.01,1682.7422580645161,0.0,4797.996121232078,744,4.166666666666666,2005
KGM00110_COMBINED,2005-08-31,31,147957.48,4772.821935483871,0.0,6431.336540816598,744,4.166666666666666,2005
KGM00110_COMBINED,2005-09-30,30,45000.0,1500.0,0.0,4150.197336396726,720,4.166666666666666,2005
KGM00110_COMBINED,2005-10-31,31,32185.010000000002,1038.226129032258,0.0,3315.615530360014,744,4.166666666666666,2005
KGM00110_COMBINED,2005-11-30,30,136559.98,4551.999333333334,0.0,7279.437435350739,720,4.166666666666666,2005
KGM00110_COMBINED,2005-12-31,31,130085.05,4196.291935483871,0.0,5105.523923522064,744,4.166666666666666,2005
KGM00110_COMBINED,2006-01-31,31,26682.52,860.7264516129032,0.0,3542.2205972652696,744,4.166666666666666,2006
KGM00110_COMBINED,2006-02-28,28,36000.0,1285.7142857142858,0.0,4035.5562548072953,672,4.166666666666666,2006
KGM00110_COMBINED,2006-03-31,31,55620.0,1794.1935483870968,0.0,4597.647154213807,744,4.166666666666666,2006
KGM00110_COMBINED,2006-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2006
KGM00110_COMBINED,2006-05-31,31,28782.5,928.4677419354839,0.0,2704.648365732238,744,4.166666666666666,2006
KGM00110_COMBINED,2006-06-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2006
KGM00110_COMBINED,2006-07-31,31,18000.0,580.6451612903226,0.0,2247.579343032367,744,4.166666666666666,2006
KGM00110_COMBINED,2006-08-31,31,51020.0,1645.8064516129032,0.0,3371.1212419555095,744,4.166666666666666,2006
KGM00110_COMBINED,2006-09-30,30,18000.0,600.0,0.0,3286.335345030997,720,4.166666666666666,2006
KGM00110_COMBINED,2006-10-31,31,69549.98,2243.547741935484,0.0,4396.951864339439,744,4.166666666666666,2006
KGM00110_COMBINED,2006-11-30,30,119454.95,3981.8316666666665,0.0,5447.382972111998,720,4.166666666666666,2006
KGM00110_COMBINED,2006-12-31,31,159450.01,5143.5487096774195,0.0,7626.79542808675,744,4.166666666666666,2006
KGM00110_COMBINED,2007-01-31,31,164645.03,5311.13,2302.49,6474.072159050542,744,4.166666666666666,2007
KGM00110_COMBINED,2007-02-28,28,41564.99,1484.4639285714286,0.0,4674.211206791088,672,4.166666666666666,2007
KGM00110_COMBINED,2007-03-31,31,84370.02,2721.613548387097,0.0,5239.722584548759,744,4.166666666666666,2007
KGM00110_COMBINED,2007-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2007
KGM00110_COMBINED,2007-05-31,31,22794.989999999998,735.3222580645161,0.0,2368.053107377042,744,4.166666666666666,2007
KGM00110_COMBINED,2007-06-30,30,81102.49,2703.4163333333336,0.0,5367.8529967926415,720,4.166666666666666,2007
KGM00110_COMBINED,2007-07-31,31,124907.51,4029.2745161290322,95.0,4488.793559463269,744,4.166666666666666,2007
KGM00110_COMBINED,2007-08-31,31,10472.51,337.82290322580644,0.0,1880.9183215284204,744,4.166666666666666,2007
KGM00110_COMBINED,2007-09-30,30,30932.5,1031.0833333333333,0.0,3660.4624309413875,720,4.166666666666666,2007
KGM00110_COMBINED,2007-10-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2007
KGM00110_COMBINED,2007-11-30,30,37317.49,1243.9163333333333,0.0,3232.543380886585,720,4.166666666666666,2007
KGM00110_COMBINED,2007-12-31,31,122904.97,3964.6764516129033,0.0,5740.236634221362,744,4.166666666666666,2007
KGM00110_COMBINED,2008-01-31,31,150260.0,4847.096774193548,0.0,5977.2064160717455,744,4.166666666666666,2008
KGM00110_COMBINED,2008-02-29,29,10045.01,346.3796551724138,0.0,1865.3115289418677,696,4.166666666666666,2008
KGM00110_COMBINED,2008-03-31,31,132175.01,4263.71,0.0,6415.912711020415,744,4.166666666666666,2008
KGM00110_COMBINED,2008-04-30,30,27000.0,900.0,0.0,2746.1571896642818,720,4.166666666666666,2008
KGM00110_COMBINED,2008-05-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2008
KGM00110_COMBINED,2008-06-30,30,1047.49,34.916333333333334,0.0,191.24463392036213,720,4.166666666666666,2008
KGM00110_COMBINED,2008-07-31,31,132472.51,4273.306774193548,0.0,6475.074546089997,744,4.166666666666666,2008
KGM00110_COMBINED,2008-08-31,31,90000.0,2903.2258064516127,0.0,6315.878607180885,744,4.166666666666666,2008
KGM00110_COMBINED,2008-09-30,30,24592.5,819.75,0.0,2527.7859630514604,720,4.166666666666666,2008
KGM00110_COMBINED,2008-10-31,31,177774.98,5734.676774193549,0.0,6771.061721674274,744,4.166666666666666,2008
KGM00110_COMBINED,2008-11-30,30,108735.06,3624.502,0.0,5990.495224367371,720,4.166666666666666,2008
KGM00110_COMBINED,2008-12-31,31,59667.479999999996,1924.7574193548385,0.0,4329.112718661078,744,4.166666666666666,2008
KGM00110_COMBINED,2009-01-31,31,90965.02,2934.355483870968,0.0,5768.88413855738,744,4.166666666666666,2009
KGM00110_COMBINED,2009-02-28,28,54000.0,1928.5714285714287,0.0,5113.00861947808,672,4.166666666666666,2009
KGM00110_COMBINED,2009-03-31,31,9412.5,303.6290322580645,0.0,1563.9660906796216,744,4.166666666666666,2009
KGM00110_COMBINED,2009-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2009
KGM00110_COMBINED,2009-05-31,31,27000.0,870.9677419354839,0.0,2704.8343816688785,744,4.166666666666666,2009
KGM00110_COMBINED,2009-06-30,30,81000.0,2700.0,0.0,4194.824397294591,720,4.166666666666666,2009
KGM00110_COMBINED,2009-07-31,31,8187.52,264.1135483870968,0.0,1470.5220024502603,744,4.166666666666666,2009
KGM00110_COMBINED,2009-08-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2009
KGM00110_COMBINED,2009-09-30,30,45000.0,1500.0,0.0,4776.017674547092,720,4.166666666666666,2009
KGM00110_COMBINED,2009-10-31,31,63987.479999999996,2064.112258064516,0.0,3890.3846682975627,744,4.166666666666666,2009
KGM00110_COMBINED,2009-11-30,30,145330.02,4844.334,0.0,6940.697261737741,720,4.166666666666666,2009
KGM00110_COMBINED,2009-12-31,31,102567.45999999999,3308.6277419354838,0.0,5600.441718218131,744,4.166666666666666,2009
KGM00110_COMBINED,2010-01-31,31,40635.0,1310.8064516129032,0.0,3891.0949823012957,744,4.166666666666666,2010
KGM00110_COMBINED,2010-02-28,28,89265.03,3188.0367857142855,0.0,4858.713346420973,672,4.166666666666666,2010
KGM00110_COMBINED,2010-03-31,31,101757.48999999999,3282.4996774193546,0.0,6706.649015343149,744,4.166666666666666,2010
KGM00110_COMBINED,2010-04-30,30,9000.0,300.0,0.0,1643.1676725154985,720,4.166666666666666,2010
KGM00110_COMBINED,2010-05-31,31,17767.510000000002,573.1454838709678,0.0,2218.7523782820513,744,4.166666666666666,2010
KGM00110_COMBINED,2010-06-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2010
KGM00110_COMBINED,2010-07-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2010
KGM00110_COMBINED,2010-08-31,31,108000.0,3483.8709677419356,0.0,7228.97396012249,744,4.166666666666666,2010
KGM00110_COMBINED,2010-09-30,30,126000.0,4200.0,0.0,6984.712370352248,720,4.166666666666666,2010
KGM00110_COMBINED,2010-10-31,31,85889.99,2770.6448387096775,0.0,4750.232782751368,744,4.166666666666666,2010
KGM00110_COMBINED,2010-11-30,30,131347.52,4378.250666666666,0.0,6521.557926693608,720,4.166666666666666,2010
KGM00110_COMBINED,2010-12-31,31,22267.510000000002,718.3067741935484,0.0,2339.634859849413,744,4.166666666666666,2010
KGM00110_COMBINED,2011-01-31,31,115959.98999999999,3740.644838709677,0.0,5554.319870485716,744,4.166666666666666,2011
KGM00110_COMBINED,2011-02-28,28,42104.99,1503.7496428571428,0.0,4127.39510365439,672,4.166666666666666,2011
KGM00110_COMBINED,2011-03-31,31,9000.0,290.3225806451613,0.0,1616.4477182409744,744,4.166666666666666,2011
KGM00110_COMBINED,2011-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2011
KGM00110_COMBINED,2011-05-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2011
KGM00110_COMBINED,2011-06-30,30,3139.99,104.66633333333333,0.0,573.2811177802155,720,4.166666666666666,2011
KGM00110_COMBINED,2011-07-31,31,117000.0,3774.1935483870966,0.0,6883.360019735298,744,4.166666666666666,2011
KGM00110_COMBINED,2011-08-31,31,27000.0,870.9677419354839,0.0,2704.834381668878,744,4.166666666666666,2011
KGM00110_COMBINED,2011-09-30,30,82399.95999999999,2746.665333333333,0.0,5426.099298764568,720,4.166666666666666,2011
KGM00110_COMBINED,2011-10-31,31,60207.520000000004,1942.178064516129,0.0,3675.6532559409707,744,4.166666666666666,2011
KGM00110_COMBINED,2011-11-30,30,12832.49,427.74966666666666,0.0,1682.7768730542064,720,4.166666666666666,2011
KGM00110_COMBINED,2011-12-31,31,148710.03,4797.097741935484,0.0,5628.871665455822,744,4.166666666666666,2011
KGM00110_COMBINED,2012-01-31,31,96172.48,3102.3380645161287,0.0,6208.571235497703,744,4.166666666666666,2012
KGM00110_COMBINED,2012-02-29,29,9000.0,310.3448275862069,0.0,1671.258043593467,696,4.166666666666666,2012
KGM00110_COMBINED,2012-03-31,31,9000.0,290.3225806451613,0.0,1616.4477182409744,744,4.166666666666666,2012
KGM00110_COMBINED,2012-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2012
KGM00110_COMBINED,2012-05-31,31,11357.5,366.3709677419355,0.0,2039.867217769096,744,4.166666666666666,2012
KGM00110_COMBINED,2012-06-30,30,1734.98,57.83266666666667,0.0,316.7625609401044,720,4.166666666666666,2012
KGM00110_COMBINED,2012-07-31,31,18000.0,580.6451612903226,0.0,3232.8954364819488,744,4.166666666666666,2012
KGM00110_COMBINED,2012-08-31,31,20667.489999999998,666.6932258064516,0.0,2176.821208195392,744,4.166666666666666,2012
KGM00110_COMBINED,2012-09-30,30,18000.0,600.0,0.0,2283.3731853221616,720,4.166666666666666,2012
KGM00110_COMBINED,2012-10-31,31,92797.48999999999,2993.4674193548385,0.0,4671.096967656147,744,4.166666666666666,2012
KGM00110_COMBINED,2012-11-30,30,48307.5,1610.25,0.0,3399.3869134118668,720,4.166666666666666,2012
KGM00110_COMBINED,2012-12-31,31,223560.0,7211.612903225807,9000.0,6735.2936569359235,744,4.166666666666666,2012
KGM00110_COMBINED,2013-01-31,31,76677.52,2473.468387096774,0.0,5675.149841280021,744,4.166666666666666,2013
KGM00110_COMBINED,2013-02-28,28,29977.489999999998,1070.6246428571428,0.0,2853.0088547012206,672,4.166666666666666,2013
KGM00110_COMBINED,2013-03-31,31,31754.989999999998,1024.3545161290322,0.0,3628.9647857388,744,4.166666666666666,2013
KGM00110_COMBINED,2013-04-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2013
KGM00110_COMBINED,2013-05-31,31,54137.479999999996,1746.370322580645,0.0,5408.249292636502,744,4.166666666666666,2013
KGM00110_COMBINED,2013-06-30,30,22342.5,744.75,0.0,2355.516850633994,720,4.166666666666666,2013
KGM00110_COMBINED,2013-07-31,31,9000.0,290.3225806451613,0.0,1616.4477182409744,744,4.166666666666666,2013
KGM00110_COMBINED,2013-08-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2013
KGM00110_COMBINED,2013-09-30,30,41617.47,1387.249,0.0,4255.2925279746505,720,4.166666666666666,2013
KGM00110_COMBINED,2013-10-31,31,171097.48,5519.273548387097,0.0,7610.43203589807,744,4.166666666666666,2013
KGM00110_COMBINED,2013-11-30,30,209470.0,6982.333333333333,1728.755,8013.649345651728,720,4.166666666666666,2013
KGM00110_COMBINED,2013-12-31,31,34022.52,1097.5006451612903,0.0,3602.7149799403,744,4.166666666666666,2013
KGM00110_COMBINED,2014-01-31,31,111625.02,3600.8070967741937,0.0,5932.622890444661,744,4.166666666666666,2014
KGM00110_COMBINED,2014-02-28,28,110824.98000000001,3958.0350000000003,0.0,5433.888648807661,672,4.166666666666666,2014
KGM00110_COMBINED,2014-03-31,31,9000.0,290.3225806451613,0.0,1616.4477182409742,744,4.166666666666666,2014
KGM00110_COMBINED,2014-04-30,30,4555.01,151.8336666666667,0.0,831.6272422205359,720,4.166666666666666,2014
KGM00110_COMBINED,2014-05-31,31,15374.99,495.9674193548387,0.0,1717.4903598719607,744,4.166666666666666,2014
KGM00110_COMBINED,2014-06-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2014
KGM00110_COMBINED,2014-07-31,31,52392.520000000004,1690.0812903225808,0.0,4935.478407225073,744,4.166666666666666,2014
KGM00110_COMBINED,2014-08-31,31,40094.96,1293.3858064516128,0.0,3723.029201364371,744,4.166666666666666,2014
KGM00110_COMBINED,2014-09-30,30,9412.49,313.74966666666666,0.0,1642.2963569774074,720,4.166666666666666,2014
KGM00110_COMBINED,2014-10-31,31,44954.96,1450.16,0.0,3239.4715932643503,744,4.166666666666666,2014
KGM00110_COMBINED,2014-11-30,30,90689.98,3022.999333333333,0.0,3932.730812968071,720,4.166666666666666,2014
KGM00110_COMBINED,2014-12-31,31,157907.52,5093.790967741935,2324.99,5641.3244127186745,744,4.166666666666666,2014
KGM00110_COMBINED,2015-01-31,31,163910.01,5287.419677419355,5505.01,5458.504520165747,744,4.166666666666666,2015
KGM00110_COMBINED,2015-02-28,28,177455.02,6337.6792857142855,9000.0,5733.663579636612,672,4.166666666666666,2015
KGM00110_COMBINED,2015-03-31,31,69604.99,2245.3222580645165,0.0,3891.61602928116,744,4.166666666666666,2015
KGM00110_COMBINED,2015-04-30,30,36000.0,1200.0,0.0,3111.7131327758434,720,4.166666666666666,2015
KGM00110_COMBINED,2015-05-31,31,0.0,0.0,0.0,0.0,744,4.166666666666666,2015
KGM00110_COMBINED,2015-06-30,30,0.0,0.0,0.0,0.0,720,4.166666666666666,2015
KGM00110_COMBINED,2015-07-31,31,41580.0,1341.2903225806451,0.0,3162.453680225197,744,4.166666666666666,2015
KGM00110_COMBINED,2015-08-31,31,84347.49,2720.8867741935487,0.0,4700.272659194277,744,4.166666666666666,2015
KGM00110_COMBINED,2015-09-30,30,158100.01,5270.000333333333,2027.5,6187.17831696044,720,4.166666666666666,2015
KGM00110_COMBINED,2015-10-31,31,54882.51,1770.4035483870969,0.0,3449.418898895434,744,4.166666666666666,2015
